path,size_bytes,sha256,responsibility,action
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p35_tp1h_7p5_rr3p19_fee04.json,2895,4c1cbd00d5c555e711eb32805b01352ac7667c8c0de88549fc8bdb165df24648,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_perf_sym_w2p2_r2p75_lb35_sl1h_2p15_tp1h_4p3_rr2_fee04.json,2896,0cc7009e95f8ff60525f030a03eefd0adfd4dddb3b268b81dddaa727d4ab8f1a,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_litmus_relaxed_refined_base_w9_r10_lb20_slbase_7_tpbase_14_rr2_fee04.json,2909,c45086d61b5485408dbdd9245f664b77916a372ede390017fce7e3149852b803,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_base_sl_oneh_tp_sweep_litmus_strict_refined_base_w12_r14_lb20_slbase_4_tp1h_6_rr1p5_fee04.json,2905,9dd42ff2a4bcc1712ebb349355d6586f4faf1b5bcbc91021e202116537e142da,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_sl1h_2p35_tp1h_6p46_rr2p75_fee04.json,2909,b8751838ac30e2205ff175cccb457f5c99b8c48582008fda4e0bbed16a651229,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_litmus_strict_original_base_w12_r1_lb35_slbase_5_tpbase_13p75_rr2p75_fee04.json,2931,8ae9f275a5eea66f2745e2a3a3203011787831209d0dbd45074bb469450f3cb3,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_current_base_sharp_w11_r12_lb10_slbase_5_tpbase_12p5_rr2p5_fee04.json,2901,1d9a27e6800ce903b6d51752f5228acc704e74dab8fc21b8345172a8a4a86873,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_sl1h_1p75_tp1h_4p81_rr2p75_fee04.json,2927,cb334a32950278e899d7502ed1816fd71e155bf558ccf222bb98b9c27eaa42ed,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_oneh_sl_base_tp_sweep_current_base_stability_w11_r12_lb20_sl1h_2p15_tpbase_12_rr5p58_fee04.json,2914,2cb21c738620d3c831e53c1e076cc53af0f1b8ac3f5c903471955b060233bfa8,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_slbase_7_tpbase_14_rr2_fee04.json,2899,3f70a09b378b73d789ee356b154281d64325f327e7c15abf9a1a8ddbb794ed01,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_slbase_4_tpbase_14_rr3p5_fee04.json,2905,cff89ad314098696265f809290075694bfe6bcebdaef592a16118ee5530725c9,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_litmus_relaxed_refined_base_w9_r10_lb20_slbase_5_tpbase_12p5_rr2p5_fee04.json,2923,b23afde7bf2e20f75f7cecd945ec6b88187a450ed1a90fac4115288a4e1fe8ab,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_stability_w11_r12_lb20_sl1h_2p35_tp1h_5_rr2p13_fee04.json,2899,b7c0cdff383e2f109a1faac6f02e5b6ff58cb9591292a4b2d9539fee35616247,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_exact_tp_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_slbase_6_tpbase_14_rr2p33_fee04.json,2935,72e85c2f7c20ff1addbc50a4c67f7dbe22f040c407b288852500fcdf74d74191,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_exact_tp_sweep_current_base_stability_w11_r12_lb20_slbase_7_tpbase_24_rr3p43_fee04.json,2917,df672d6c8064090afb1dd70b7aef9f72ae76b7384aec2be3bb4eb3e31de61852,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_litmus_strict_original_base_w12_r1_lb35_sl1h_2p15_tp1h_7_rr3p26_fee04.json,2909,bfd8d105a010aa9e80b33431086594fbce61e8fd251b0f3da04d2f1e979bb343,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_litmus_strict_original_base_w12_r1_lb35_sl1h_2p35_tp1h_7p05_rr3_fee04.json,2910,bf4b5168f0739f1769226d6c8a688ffe4ede7c4a83e5b6b8672aa4c304f169f4,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_1p75_tp1h_3p5_rr2_fee04.json,2882,d314fb8b3e83b2be461184cf1f11cce23f3429e05b3c2401830a60f36d8c3a58,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_base_sl_oneh_tp_sweep_litmus_relaxed_refined_base_w9_r10_lb20_slbase_5_tp1h_7_rr1p4_fee04.json,2903,e4180a234fe77ce110736df7b50b6c7a9adfee92d41ea6c829ba4af551b2190e,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_base_sl_oneh_tp_sweep_oneh_width_perf_sym_w2p2_r2p75_lb35_slbase_6_tp1h_8_rr1p33_fee04.json,2897,01107b664806414d1187025028ecf81e2aee690f5855caca6e96970735493298,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_symmetric_w1p9_r2p75_lb35_sl1h_2p35_tp1h_6p46_rr2p75_fee04.json,2913,0c5c7eab5df4d71db0d10fc3d4407817edbdc4f13c21165edc71984a84f61026,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_perf_sym_w2p2_r2p75_lb35_sl1h_2p35_tp1h_8_rr3p4_fee04.json,2897,564392a6177fad7ca687c8a399b0d2f9bc92080ae0ceb688bd8a2304279ad35d,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_2p35_tp1h_10_rr4p26_fee04.json,2891,ed8a7924284a5a03fdbd6e7eac928d75d20ec49b8d964f1b906db05a6c285edd,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_litmus_relaxed_refined_base_w9_r10_lb20_sl1h_2_tp1h_7_rr3p5_fee04.json,2890,65208cefb4b5fb61161e3dfe7fbebc46a9ddd41941b03b3c8cc8c639c07171d7,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_base_sl_oneh_tp_sweep_oneh_width_perf_sym_w2p2_r2p75_lb35_slbase_5_tp1h_7_rr1p4_fee04.json,2894,55ddda2982b84defe6961efd1cfc4da70d105c6bb8804ac4ba264e98e58f240f,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_stability_w11_r12_lb20_sl1h_2p15_tp1h_6_rr2p79_fee04.json,2899,b9da277d92aae95e627ab1d0ff5f4d877921fdc77fa274cfef752852c82926f4,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_sl1h_2p35_tp1h_7p05_rr3_fee04.json,2900,2586080b375444e25945bd693c21ca50dfd4b74e87b13691d45c6e6202699495,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_litmus_relaxed_refined_base_w9_r10_lb20_sl1h_2p35_tp1h_9p4_rr4_fee04.json,2905,a1565c9772af94fae874909315cfb629d53cc31f43ecf44215942ccc9c1872be,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_current_base_sharp_w11_r12_lb10_slbase_6_tpbase_12_rr2_fee04.json,2887,dd620a143d01139178c697d88b039c099471c72f90c96bc265aed67c88a6cfe5,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_oneh_sl_base_tp_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p35_tpbase_16_rr6p81_fee04.json,2902,e81f83f43c46c8d9705a24508858e7669f8433000e21a2df729be515dac9eb10,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_old_litmus_exact_litmus_strict_original_base_w12_r1_lb35_slbase_5_tpbase_20_rr4_fee04_locked.json,2900,1c34766b8c806e03f99870ddb17d665a243d7f0b453fab582875d2ce92e6a7f2,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_litmus_strict_original_base_w12_r1_lb35_sl1h_1p75_tp1h_5p5_rr3p14_fee04.json,2917,8fbb3e02d64625a6c528d1789a7ae7ed1a5a45042ca894184bf788b59fcf8f10,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_sl1h_2p35_tp1h_5p29_rr2p25_fee04.json,2909,6b01fefdbbe36ca64029b5513d7118c79da9ad65ec649c086788289d55ce740e,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_litmus_strict_refined_base_w12_r14_lb20_sl1h_2_tp1h_8_rr4_fee04.json,2886,fd850db1a21059b98e88d4c0d0a52f82d81dbced0c334bb58dc2e0743a1dacf9,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_sl1h_2p15_tp1h_4p3_rr2_fee04.json,2913,53a28464c6eee48fa7af546a2647d1bbc4ba331f13a9b5024dfc553b8c61d901,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_1p75_tp1h_4_rr2p29_fee04.json,2886,334701c958abb516bf1399eb46bf5dcd488e0ba28605af816a3a7e50e92492d3,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_symmetric_w1p9_r2p75_lb35_sl1h_2p35_tp1h_5p29_rr2p25_fee04.json,2913,0dfc9a3ca2ca823ac036ec53ec35be05d293bf2229f1fa712df3aa7d1f5a393b,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_sl1h_2_tp1h_4p66_rr2p33_fee04.json,2914,d17532e6921d5d2de45c6c5c36a41db38a792aa7a20b00524006f1909282686f,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_stability_w11_r12_lb20_sl1h_2p35_tp1h_10_rr4p26_fee04.json,2904,ca42ef272169d8cfde76daeecd255a98c3f308b38680d61eee74eefb2a37667e,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p5_tp1h_7_rr2p8_fee04.json,2879,19d561b4f0836045f4c68bcc4ae7afa782f7ef8e8f35b9c8cb713836e2f576ff,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_2p5_tp1h_5p62_rr2p25_fee04.json,2891,5753f315d0b99f1bbc1610c9b424e2ae511cf2e606571b3abb9cae828787a9e5,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_slbase_4_tpbase_12_rr3_fee04.json,2899,795cac78c66ce640ef60c1aa3ab10e6e024fcbdb34ac1a3fd62f356365d2d9e4,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_base_sl_oneh_tp_sweep_current_base_sharp_w11_r12_lb10_slbase_5_tp1h_6_rr1p2_fee04.json,2881,4e4f7372c5383f98e7c1e3a7dbf798edce1c077a096501e17f784d689e38d324,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p35_tp1h_8_rr3p4_fee04.json,2884,9a4e830d414896b839da3c64949bf3fa29242346601aa710264fb7aba6aa14a7,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_litmus_strict_refined_base_w12_r14_lb20_slbase_5_tpbase_17p5_rr3p5_fee04.json,2925,71226973dad2e66e13a92e0bedc440cea3ba5a5ba74995355a895f9783523b27,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_litmus_strict_refined_base_w12_r14_lb20_slbase_7_tpbase_16p31_rr2p33_fee04.json,2933,ec9dd855279d49a88fc8e8c057924fbd8fbff22463f876b7b4dbe73ece7d8821,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_oneh_sl_base_tp_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_2_tpbase_10_rr5_fee04.json,2879,2e8b9adcf58a518995c3bc6e4ad7df902de428e053a4c5ad027613a8d40b05c3,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_2p35_tp1h_4p7_rr2_fee04.json,2882,243489cf32b2f1d8454e3b361eec5b7030ef0dcf9c3daa014756fb4c4bb46023,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p15_tp1h_5p38_rr2p5_fee04.json,2894,1418c571a2c9b969b78c570b5026e3afce00d3b852803eddf11bab2c78d9d54b,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_oneh_sl_base_tp_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p15_tpbase_14_rr6p51_fee04.json,2902,8fd86f846c319e6e26b9a0c0b9caa7d1c9dd9db4da0f037753adcecad351e521,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_litmus_strict_refined_base_w12_r14_lb20_sl1h_2p35_tp1h_7p5_rr3p19_fee04.json,2919,41fb762c2c779d26b724250850e2459991d47181615ca140cbe728efca967822,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_oneh_width_profit_w2_r2p75_lb20_sl1h_2p5_tp1h_10_rr4_fee04.json,2874,74f3b1e6e11a9dff9f49bb1474e7a996070484e9db0ebcf6aa9c210fab3e1d42,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_current_base_sharp_w11_r12_lb10_slbase_5_tpbase_15_rr3_fee04.json,2887,205c08dbe15e64d0ae5a8fddb130a9e4275dd07b630663f72b4066d0956a525f,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_perf_sym_w2p2_r2p75_lb35_sl1h_2p35_tp1h_7_rr2p98_fee04.json,2900,30a4081f513882854d5aa38e6c931ecb9b01aa894c80107eb60993ae6a6b5474,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p35_tp1h_9_rr3p83_fee04.json,2887,b150417dcad298758aedd968b1344ad1176d46ce4ba404d1a4ae7f22250cb43d,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_litmus_relaxed_refined_base_w9_r10_lb20_sl1h_2p5_tp1h_8p5_rr3p4_fee04.json,2909,6a831a85ea20d6c14d5c4af0774e1328bdcf20a76ff8ce19f95744df90db6019,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_old_litmus_exact_litmus_relaxed_refined_base_w9_r10_lb20_slbase_4_tpbase_10_rr2p5_fee04_locked.json,2906,d2b2d38597d496e67d4b683c6fbbd5da32df26cfd6d72638a3fd67dfdd40ed3b,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p15_tp1h_5p91_rr2p75_fee04.json,2897,39a8d96eac55e3e108003d502e3475a7f198e87e4a8aa4fa6c784db9a2829fdc,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_sl1h_1p75_tp1h_7_rr4_fee04.json,2887,5f248430e638528ad36bf2dbb653fcf553ac8ebfa920bca551e37b50049a2fff,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p15_tp1h_10_rr4p65_fee04.json,2892,b667598d1c67c723a570fb3db2e23fbb776000bc3fb116e415ef072ce1792000,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_oneh_sl_base_tp_sweep_litmus_strict_refined_base_w12_r14_lb20_sl1h_2_tpbase_14_rr7_fee04.json,2904,b7f4f24ff0d9f88075d03a74a78d67822fffb67cf070574a0da2f216e96f1dc9,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_stability_w11_r12_lb20_sl1h_2p5_tp1h_6_rr2p4_fee04.json,2891,68a7ede95c22ae8d85488b84307154e864e713f057957c827407aa1cdc32316f,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_cross_base_sl_oneh_tp_sweep_litmus_relaxed_refined_base_w9_r10_lb20_slbase_5_tp1h_5_rr1_fee04.json,2897,365479874b876445014c0fd83996a65fdf52b24d7eb9f021fd38fdbb3db2a681,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_slbase_5_tpbase_11p65_rr2p33_fee04.json,2939,dac6fbb0aa63ce2ed9f45bc303fa0de7a908aa9991d128a2ffe96efdb0643c24,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_exact_tp_sweep_litmus_strict_refined_base_w12_r14_lb20_slbase_5_tpbase_14_rr2p8_fee04.json,2926,726e6743737c614bfec673f8006e50ed5ea17ed883ce072025473fde26b99900,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_stability_w11_r12_lb20_sl1h_2p15_tp1h_5p38_rr2p5_fee04.json,2906,62eaea74ed82305883c4898d5ede980442dd0b00c9d054c5a1215da1abce4149,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_sl1h_2p15_tp1h_5p5_rr2p56_fee04.json,2925,b53d098d755bd4fc8ec8efd77db4b7b03f6f80d025c9acc08f92ce6762968975,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_symmetric_w1p9_r2p75_lb35_sl1h_2p35_tp1h_8p5_rr3p62_fee04.json,2911,aba2061cf143d8ae1f6c86d660087667d4413cce172c746345d636e8def17253,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_ratio_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p35_tp1h_7p05_rr3_fee04.json,2888,e2b6df1288261c6a0b935ac64682d734447907369bed09effca368a50038fa4d,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_oneh_width_symmetric_w1p9_r2p75_lb35_sl1h_2p5_tp1h_8p5_rr3p4_fee04.json,2903,4e163286fa4ec0a55f4b4830bf1276bb2066cc4d3c18ef30d428f7950981ec51,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_oneh_atr_sl_tp_anchor_sweep_current_base_sharp_w11_r12_lb10_sl1h_2p15_tp1h_9_rr4p19_fee04.json,2887,36bb6e40e41e331f4222ef7a004334c169567a15f4fa1ec78834d7e50e9b33b0,research_config_asset,port
research/experiments/configs/ema_pullback/width_sweeps/RSI_1h_edge_discovery/candidates/phase3a_initial_sl_tp_ruler_large_sweep/phase3a_base_atr_sl_tp_ratio_sweep_oneh_width_phase2d_orig_w2p25_r2p75_lb35_slbase_6_tpbase_18_rr3_fee04.json,2917,274c01baad37385918237160675dfe618ce803b27d16fecba42c027906e27ea5,research_config_asset,port
