candidate_id,favorite_id,run_kind,adx,profile,trades,pnl,pf,wr,dd_abs,long_trades,short_trades,long_pnl,short_pnl,long_pf,short_pf,gap,high_mfe_high,high_mfe_low,signal_exit_winners,signal_exit_giveback_failures,sl_low_mfe,sl_bad,branch,setup,trades_initial,trades_delta,pnl_initial,pnl_delta,pf_initial,pf_delta,wr_initial,wr_delta,dd_abs_initial,dd_abs_delta,long_pf_initial,long_pf_delta,short_pf_initial,short_pf_delta,gap_initial,gap_delta,trades_ratio,pf_improved,pnl_improved,gap_ok,trades_preserved,dd_not_much_worse,usable,score
phase3b_old_relaxed_base_4_10_adx45_runner_rsi90_10_fee04,old_relaxed_base_4_10,managed,45.0,runner_rsi90_10,356,16242.128422857251,1.1999991635473275,33.70786516853933,51.0491669060022,202,154,7654.721480000175,8587.406942857075,1.1721349562910395,1.2337238571353288,0.06158890084428936,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-1,2285.663873551711,13956.46454930554,1.1215288368116865,0.07847032673564103,34.73389355742297,-1.0260283888836383,19.89512993301126,31.15403697299094,1.2484170540694675,-0.07628209777842798,0.9814135005188607,0.25231035661646817,0.2670035535506068,-0.20541465270631742,0.9971988795518207,True,True,True,True,False,False,-40.50457672311224
phase3b_old_relaxed_base_4_10_adx45_runner_ema100_200_fee04,old_relaxed_base_4_10,managed,45.0,runner_ema100_200,354,5756.531497143003,1.0722508999648963,33.89830508474576,48.98922807866094,201,153,2735.0672800002126,3021.4642171427913,1.063069228095954,1.0832174264526457,0.020148198356691793,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-3,2285.663873551711,3470.8676235912926,1.1215288368116865,-0.04927793684679016,34.73389355742297,-0.8355884726772089,19.89512993301126,29.094098145649685,1.2484170540694675,-0.1853478259735135,0.9814135005188607,0.10180392593378507,0.2670035535506068,-0.246855355193915,0.9915966386554622,False,True,True,True,False,False,-59.64512235238709
phase3b_old_relaxed_base_4_10_adx45_runner_rsi85_15_plus_ema100_200_fee04,old_relaxed_base_4_10,managed,45.0,runner_rsi85_15_plus_ema100_200,357,6740.7977257144175,1.0838888888439306,34.173669467787114,47.982688746482935,202,155,4431.611240000203,2309.1864857142155,1.102190648899922,1.0624310864629778,0.03975956243694423,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,0,2285.663873551711,4455.133852162707,1.1215288368116865,-0.03763994796775583,34.73389355742297,-0.5602240896358524,19.89512993301126,28.087558813471677,1.2484170540694675,-0.14622640516954544,0.9814135005188607,0.08101758594411712,0.2670035535506068,-0.22724399111366256,1.0,False,True,True,True,False,False,-55.48397857155623
phase3b_old_relaxed_base_4_10_adx45_runner_rsi90_10_plus_ema100_200_fee04,old_relaxed_base_4_10,managed,45.0,runner_rsi90_10_plus_ema100_200,356,9880.812114285849,1.1240152282664506,34.26966292134831,48.98922807866094,202,154,3513.5786000002013,6367.233514285647,1.0810212939831076,1.1753668912163873,0.09434559723327962,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP10,357,-1,2285.663873551711,7595.148240734138,1.1215288368116865,0.0024863914547641475,34.73389355742297,-0.4642306360746531,19.89512993301126,29.094098145649685,1.2484170540694675,-0.1673957600863598,0.9814135005188607,0.1939533906975266,0.2670035535506068,-0.17265795631732717,0.9971988795518207,True,True,True,True,False,False,-50.34440890508882
phase3b_old_relaxed_base_4_12_adx40_runner_no_signal_fee04,old_relaxed_base_4_12,managed,40.0,runner_no_signal,118,-7898.28548571428,0.6623949943556922,22.033898305084744,81.43493641226647,68,50,-124.16440000000455,-7774.121085714276,0.9901733960584428,0.2774653593864368,0.712708036672006,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-236,2276.4292553301493,-10174.71474104443,1.1175662556503296,-0.4551712612946375,31.07344632768362,-9.039548022598876,20.168898943252945,61.266037469013526,1.2298685501959803,-0.2396951541375375,0.993079565573613,-0.7156142061871762,0.2367889846223673,0.4759190520496387,0.3333333333333333,False,False,False,False,False,False,-187.742296849528
phase3b_old_relaxed_base_4_12_adx40_runner_rsi85_15_fee04,old_relaxed_base_4_12,managed,40.0,runner_rsi85_15,352,13065.470777143035,1.155662084873055,30.113636363636363,56.777348302786756,197,155,15561.691400000218,-2496.2206228571836,1.3536575376984428,0.937489283107048,0.4161682545913947,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-2,2276.4292553301493,10789.041521812886,1.1175662556503296,0.038095829222725364,31.07344632768362,-0.9598099640472562,20.168898943252945,36.60844935953381,1.2298685501959803,0.12378898750246248,0.993079565573613,-0.055590282466564944,0.2367889846223673,0.17937926996902742,0.9943502824858758,True,True,False,True,False,False,-62.20585967436274
phase3b_old_relaxed_base_4_12_adx40_runner_rsi90_10_fee04,old_relaxed_base_4_12,managed,40.0,runner_rsi90_10,348,19614.891765714445,1.227424294046604,27.873563218390807,77.33480926618236,195,153,14255.056240000216,5359.835525714229,1.3074921554886725,1.1343690431071691,0.17312311238150335,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-6,2276.4292553301493,17338.462510384295,1.1175662556503296,0.1098580383962744,31.07344632768362,-3.199883109292813,20.168898943252945,57.16591032292942,1.2298685501959803,0.07762360529269219,0.993079565573613,0.14128947753355614,0.2367889846223673,-0.06366587224086395,0.9830508474576272,True,True,True,True,False,False,-86.0075542958471
phase3b_old_relaxed_base_4_12_adx40_runner_ema100_200_fee04,old_relaxed_base_4_12,managed,40.0,runner_ema100_200,341,9293.511325714435,1.116039766423264,30.205278592375368,50.243318814668704,191,150,7088.280640000221,2205.230685714215,1.1627354711421105,1.0603644407119381,0.10237103043017237,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-13,2276.4292553301493,7017.0820703842855,1.1175662556503296,-0.0015264892270656638,31.07344632768362,-0.8681677353082513,20.168898943252945,30.07441987141576,1.2298685501959803,-0.06713307905386978,0.993079565573613,0.06728487513832515,0.2367889846223673,-0.13441795419219493,0.963276836158192,False,True,True,True,False,False,-53.2844065951538
phase3b_old_relaxed_base_4_12_adx40_runner_rsi85_15_plus_ema100_200_fee04,old_relaxed_base_4_12,managed,40.0,runner_rsi85_15_plus_ema100_200,352,7674.773108571614,1.0934849606634867,30.96590909090909,49.741016248184486,197,155,9060.93560000023,-1386.1624914286167,1.209060346374148,0.9642327678890212,0.24482757848512682,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-2,2276.4292553301493,5398.343853241465,1.1175662556503296,-0.02408129498684297,31.07344632768362,-0.10753723677452953,20.168898943252945,29.572117304931542,1.2298685501959803,-0.02080820382183224,0.993079565573613,-0.028846797684591752,0.2367889846223673,0.008038593862759513,0.9943502824858758,False,True,True,True,False,False,-56.31479213256111
phase3b_old_relaxed_base_4_12_adx40_runner_rsi90_10_plus_ema100_200_fee04,old_relaxed_base_4_12,managed,40.0,runner_rsi90_10_plus_ema100_200,348,12573.831474285895,1.1535503042477997,30.17241379310345,66.55895334493718,195,153,5650.585120000237,6923.2463542856585,1.1277435848811816,1.1838669381524438,0.056123353271262166,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-6,2276.4292553301493,10297.402218955745,1.1175662556503296,0.035984048597470064,31.07344632768362,-0.9010325345801711,20.168898943252945,46.39005440168424,1.2298685501959803,-0.10212496531479864,0.993079565573613,0.19078737257883083,0.2367889846223673,-0.18066563135110514,0.9830508474576272,True,True,True,True,False,False,-78.88430172466573
phase3b_old_relaxed_base_4_12_adx45_runner_no_signal_fee04,old_relaxed_base_4_12,managed,45.0,runner_no_signal,121,-4726.847257142862,0.7955665756188014,24.793388429752067,58.06761928267691,71,50,2864.9151999999867,-7591.762457142848,1.2307941073241593,0.2910460822298729,0.9397480250942865,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-233,2276.4292553301493,-7003.276512473011,1.1175662556503296,-0.32199968003152823,31.07344632768362,-6.2800578979315524,20.168898943252945,37.89872033942396,1.2298685501959803,0.0009255571281789887,0.993079565573613,-0.70203348334374,0.2367889846223673,0.7029590404719191,0.3418079096045198,False,False,False,False,False,False,-129.05986600391213
phase3b_old_relaxed_base_4_12_adx45_runner_rsi85_15_fee04,old_relaxed_base_4_12,managed,45.0,runner_rsi85_15,354,10882.014925714482,1.1298979988411677,31.07344632768362,57.054406055060205,199,155,14031.21092000027,-3149.195994285789,1.318875588606951,0.9208175519325842,0.3980580366743668,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,0,2276.4292553301493,8605.585670384333,1.1175662556503296,0.012331743190838074,31.07344632768362,0.0,20.168898943252945,36.88550711180726,1.2298685501959803,0.08900703841097068,0.993079565573613,-0.0722620136410288,0.2367889846223673,0.16126905205199948,1.0,True,True,False,True,False,False,-67.15763527518637
phase3b_old_relaxed_base_4_12_adx45_runner_rsi90_10_fee04,old_relaxed_base_4_12,managed,45.0,runner_rsi90_10,352,17616.624417143055,1.2056168004697405,29.829545454545453,55.442649402803546,198,154,13317.58928000027,4299.035137142785,1.2912004405580975,1.1076277428342511,0.18357269772384632,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-2,2276.4292553301493,15340.195161812906,1.1175662556503296,0.08805054481941088,31.07344632768362,-1.2439008731381662,20.168898943252945,35.2737504595506,1.2298685501959803,0.06133189036211717,0.993079565573613,0.11454817726063815,0.2367889846223673,-0.05321628689852098,0.9943502824858758,True,True,True,True,False,False,-46.402251275347204
phase3b_old_relaxed_base_4_12_adx45_runner_ema100_200_fee04,old_relaxed_base_4_12,managed,45.0,runner_ema100_200,349,8988.271937143072,1.110603653912541,31.23209169054441,48.22505537423205,197,152,7882.469920000287,1105.8020171427843,1.1801356964626026,1.0294824832656335,0.15065321319696912,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-5,2276.4292553301493,6711.842681812923,1.1175662556503296,-0.006962601737788621,31.07344632768362,0.158645362860792,20.168898943252945,28.056156430979104,1.2298685501959803,-0.04973285373337766,0.993079565573613,0.03640291769202053,0.2367889846223673,-0.08613577142539819,0.9858757062146892,False,True,True,True,False,False,-50.09673035392415
phase3b_old_relaxed_base_4_12_adx45_runner_rsi85_15_plus_ema100_200_fee04,old_relaxed_base_4_12,managed,45.0,runner_rsi85_15_plus_ema100_200,354,7303.701577143071,1.088522231351812,31.35593220338983,49.910285454875655,199,155,9955.884560000291,-2652.1829828572218,1.2297092448791536,0.9322830720555662,0.2974261728235874,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,0,2276.4292553301493,5027.272321812921,1.1175662556503296,-0.029044024298517712,31.07344632768362,0.282485875706211,20.168898943252945,29.74138651162271,1.2298685501959803,-0.00015930531682673,0.993079565573613,-0.060796493518046835,0.2367889846223673,0.060637188201220105,1.0,False,True,True,True,False,False,-58.57264689530867
phase3b_old_relaxed_base_4_12_adx45_runner_rsi90_10_plus_ema100_200_fee04,old_relaxed_base_4_12,managed,45.0,runner_rsi90_10_plus_ema100_200,352,12441.4355657145,1.1512736850468612,31.25,48.22505537423205,198,154,10377.80852000029,2063.6270457142105,1.2371609133277501,1.0536201523199116,0.18354076100783856,,,,,,,historical_relaxed,base w9/r10/lb20 + base SL4/TP12,354,-2,2276.4292553301493,10165.006310384351,1.1175662556503296,0.033707429396531596,31.07344632768362,0.17655367231638053,20.168898943252945,28.056156430979104,1.2298685501959803,0.007292363131769841,0.993079565573613,0.060540586746298586,0.2367889846223673,-0.053248223614528745,0.9943502824858758,True,True,True,True,False,False,-42.5765636119207
phase3b_current_base_sharp_1h_2p15_2p15_adx40_runner_no_signal_fee04,current_base_sharp_1h_2p15_2p15,managed,40.0,runner_no_signal,14,-1352.6291500000002,0.2040626167027374,21.428571428571427,15.404744129213055,10,4,-849.5702300000017,-503.05891999999835,0.2898693339282157,0.0,0.2898693339282157,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-183,4088.0166949111863,-5440.645844911187,1.2179238407692008,-1.0138612240664635,57.868020304568525,-36.4394488759971,20.34381371580478,-4.939069586591726,1.2139675510904966,-0.9240982171622809,1.2222639283045622,-1.2222639283045622,0.00829637721406562,0.28157295671415006,0.07106598984771574,False,False,True,False,True,False,-112.45822738584054
phase3b_current_base_sharp_1h_2p15_2p15_adx40_runner_rsi85_15_fee04,current_base_sharp_1h_2p15_2p15,managed,40.0,runner_rsi85_15,196,17917.06094742855,1.2887810040855077,55.61224489795919,32.71610227980991,110,86,8185.697523999946,9731.363423428602,1.2235220490796384,1.3827879672695542,0.15926591818991587,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-1,4088.0166949111863,13829.044252517362,1.2179238407692008,0.07085716331630687,57.868020304568525,-2.255775406609338,20.34381371580478,12.372288564005128,1.2139675510904966,0.009554497989141764,1.2222639283045622,0.160524038964992,0.00829637721406562,0.15096954097585025,0.9949238578680203,True,True,True,True,True,True,-6.849207363379213
phase3b_current_base_sharp_1h_2p15_2p15_adx40_runner_rsi90_10_fee04,current_base_sharp_1h_2p15_2p15,managed,40.0,runner_rsi90_10,191,31801.32753499996,1.4757199720151488,52.879581151832454,19.85378388174435,107,84,13964.88411099995,17836.44342400001,1.3811496964165269,1.590415309005308,0.20926561258878107,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-6,4088.0166949111863,27713.310840088772,1.2179238407692008,0.257796131245948,57.868020304568525,-4.9884391527360705,20.34381371580478,-0.490029834060433,1.2139675510904966,0.16718214532603026,1.2222639283045622,0.3681513807007457,0.00829637721406562,0.20096923537471545,0.9695431472081218,True,True,True,True,True,True,49.473539257189266
phase3b_current_base_sharp_1h_2p15_2p15_adx40_runner_ema100_200_fee04,current_base_sharp_1h_2p15_2p15,managed,40.0,runner_ema100_200,185,2199.6321497142812,1.036222063201184,48.64864864864865,56.19060620055794,102,83,2467.750771999971,-268.1186222856899,1.0746619212168873,0.9903115241539406,0.08435039706294667,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-12,4088.0166949111863,-1888.384545196905,1.2179238407692008,-0.18170177756801675,57.868020304568525,-9.219371655919872,20.34381371580478,35.84679248475315,1.2139675510904966,-0.13930562987360928,1.2222639283045622,-0.23195240415062157,0.00829637721406562,0.07605401984888105,0.9390862944162437,False,False,True,True,False,False,-93.2732276684825
phase3b_current_base_sharp_1h_2p15_2p15_adx40_runner_rsi85_15_plus_ema100_200_fee04,current_base_sharp_1h_2p15_2p15,managed,40.0,runner_rsi85_15_plus_ema100_200,196,11476.387370857141,1.190853471541542,52.55102040816326,30.587833714124567,110,86,3591.655518999978,7884.731851857163,1.1019417492806138,1.3166622676943562,0.2147205184137424,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-1,4088.0166949111863,7388.370675945955,1.2179238407692008,-0.02707036922765882,57.868020304568525,-5.316999896405264,20.34381371580478,10.244019998319786,1.2139675510904966,-0.11202580180988275,1.2222639283045622,0.09439833938979403,0.00829637721406562,0.20642414119967678,0.9949238578680203,False,True,True,True,True,False,-19.935189067453035
phase3b_current_base_sharp_1h_2p15_2p15_adx40_runner_rsi90_10_plus_ema100_200_fee04,current_base_sharp_1h_2p15_2p15,managed,40.0,runner_rsi90_10_plus_ema100_200,192,8387.512762999997,1.1369168124904105,49.47916666666667,46.4165244240553,107,85,1582.8103509999805,6804.702412000016,1.0467547865406068,1.248288096566694,0.2015333100260872,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-5,4088.0166949111863,4299.496068088811,1.2179238407692008,-0.08100702827879025,57.868020304568525,-8.388853637901853,20.34381371580478,26.072710708250515,1.2139675510904966,-0.16721276454988976,1.2222639283045622,0.02602416826213183,0.00829637721406562,0.1932369328120216,0.9746192893401016,False,True,True,True,False,False,-59.811366832531675
phase3b_current_base_sharp_1h_2p15_2p15_adx45_runner_no_signal_fee04,current_base_sharp_1h_2p15_2p15,managed,45.0,runner_no_signal,62,-8595.008120714307,0.5013595506236919,40.32258064516129,86.99320673624133,40,22,-9391.37535000001,796.3672292857023,0.27080347781082353,1.1827447449775161,0.9119412671666927,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-135,4088.0166949111863,-12683.024815625493,1.2179238407692008,-0.7165642901455089,57.868020304568525,-17.545439659407236,20.34381371580478,66.64939302043655,1.2139675510904966,-0.9431640732796731,1.2222639283045622,-0.03951918332704607,0.00829637721406562,0.903644889952627,0.3147208121827411,False,False,False,False,False,False,-235.711137670102
phase3b_current_base_sharp_1h_2p15_2p15_adx45_runner_rsi85_15_fee04,current_base_sharp_1h_2p15_2p15,managed,45.0,runner_rsi85_15,197,19950.352874285727,1.3184668443445944,56.852791878172596,30.026690050530334,110,87,9490.039506999963,10460.313367285766,1.2612975730825746,1.3973363012102034,0.13603872812762874,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,0,4088.0166949111863,15862.33617937454,1.2179238407692008,0.10054300357539359,57.868020304568525,-1.0152284263959288,20.34381371580478,9.682876334725552,1.2139675510904966,0.04733002199207803,1.2222639283045622,0.17507237290564115,0.00829637721406562,0.12774235091356312,1.0,True,True,True,True,True,True,3.9960368491915315
phase3b_current_base_sharp_1h_2p15_2p15_adx45_runner_rsi90_10_fee04,current_base_sharp_1h_2p15_2p15,managed,45.0,runner_rsi90_10,194,33630.27357485715,1.520321939134969,55.670103092783506,18.57725381504659,109,85,10425.350136999967,23204.923437857185,1.2834549072094548,1.833090774851448,0.5496358676419932,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-3,4088.0166949111863,29542.256879945962,1.2179238407692008,0.30239809836576814,57.868020304568525,-2.1979172117850183,20.34381371580478,-1.7665599007581925,1.2139675510904966,0.06948735611895818,1.2222639283045622,0.6108268465468858,0.00829637721406562,0.5413394904279276,0.9847715736040609,True,True,False,True,True,False,48.955276907964226
phase3b_current_base_sharp_1h_2p15_2p15_adx45_runner_ema100_200_fee04,current_base_sharp_1h_2p15_2p15,managed,45.0,runner_ema100_200,191,17590.787991428617,1.2832695895561816,54.45026178010471,25.43336836962158,108,83,5265.49913299999,12325.288858428627,1.1451644215580121,1.4772351347589299,0.33207071320091774,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-6,4088.0166949111863,13502.77129651743,1.2179238407692008,0.06534574878698085,57.868020304568525,-3.417758524463814,20.34381371580478,5.089554653816798,1.2139675510904966,-0.06880312953248446,1.2222639283045622,0.25497120645436766,0.00829637721406562,0.3237743359868521,0.9695431472081218,True,True,False,True,True,False,3.3827501478448765
phase3b_current_base_sharp_1h_2p15_2p15_adx45_runner_rsi85_15_plus_ema100_200_fee04,current_base_sharp_1h_2p15_2p15,managed,45.0,runner_rsi85_15_plus_ema100_200,197,14573.63884757147,1.2372446734021623,55.32994923857868,30.452861153442136,110,87,3982.3452519999896,10591.29359557148,1.1107934935798023,1.4155913567563543,0.304797863176552,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,0,4088.0166949111863,10485.622152660284,1.2179238407692008,0.01932083263296147,57.868020304568525,-2.538071065989847,20.34381371580478,10.109047437637354,1.2139675510904966,-0.1031740575106943,1.2222639283045622,0.19332742845179207,0.00829637721406562,0.2965014859624864,1.0,True,True,False,True,True,False,-13.730419178568006
phase3b_current_base_sharp_1h_2p15_2p15_adx45_runner_rsi90_10_plus_ema100_200_fee04,current_base_sharp_1h_2p15_2p15,managed,45.0,runner_rsi90_10_plus_ema100_200,194,18500.705789714328,1.2990778048749452,54.63917525773196,23.686394412408664,109,85,3999.21626199999,14501.489527714339,1.1115432185064666,1.5576282026569375,0.4460849841504708,,,,,,,current_symmetric,base w11/r12/lb10 + 1h SL2.15/TP2.15,197,-3,4088.0166949111863,14412.689094803141,1.2179238407692008,0.08115396410574438,57.868020304568525,-3.228845046836568,20.34381371580478,3.342580696603882,1.2139675510904966,-0.10242433258402994,1.2222639283045622,0.33536427435237526,0.00829637721406562,0.4377886069364052,0.9847715736040609,True,True,False,True,True,False,7.08715197344171
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_no_signal_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_no_signal,14,-1352.6291500000002,0.2040626167027374,21.428571428571427,15.404744129213055,10,4,-849.5702300000017,-503.05891999999835,0.2898693339282157,0.0,0.2898693339282157,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-186,3812.0303071275575,-5164.659457127558,1.2024903895381285,-0.9984277728353911,57.49999999999999,-36.07142857142857,20.347332172614262,-4.942588043401207,1.1835503683033415,-0.8936810343751258,1.2240272260752558,-1.2240272260752558,0.04047685777191434,0.24939247615630133,0.07,False,False,True,False,True,False,-109.99528626379269
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_rsi85_15_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_rsi85_15,199,17480.31051642855,1.2769635954921983,55.27638190954774,32.086136819038835,113,86,7748.947092999951,9731.363423428602,1.2055872150052518,1.3827879672695542,0.17720075226430243,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-1,3812.0303071275575,13668.280209300994,1.2024903895381285,0.07447320595406981,57.49999999999999,-2.2236180904522556,20.347332172614262,11.738804646424573,1.1835503683033415,0.022036846701910306,1.2240272260752558,0.1587607411942984,0.04047685777191434,0.1367238944923881,0.995,True,True,True,True,True,True,-5.096486377988933
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_rsi90_10_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_rsi90_10,194,30438.986416999956,1.4442720146895636,52.0618556701031,22.675915259678614,110,84,12602.542992999946,17836.44342400001,1.329011130591897,1.590415309005308,0.2614041784134109,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-6,3812.0303071275575,26626.9561098724,1.2024903895381285,0.2417816251514351,57.49999999999999,-5.438144329896893,20.347332172614262,2.3285830870643522,1.1835503683033415,0.14546076228855553,1.2240272260752558,0.3663880829300521,0.04047685777191434,0.22092732064149656,0.97,True,True,True,True,True,True,41.72940603805727
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_ema100_200,188,1274.3771987142745,1.0205695053671093,47.87234042553192,55.08282302171554,105,83,1542.4958209999645,-268.1186222856899,1.0449960285318292,0.9903115241539406,0.05468450437788852,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-12,3812.0303071275575,-2537.653108413283,1.2024903895381285,-0.18192088417101915,57.49999999999999,-9.627659574468076,20.347332172614262,34.73549084910128,1.1835503683033415,-0.13855433977151232,1.2240272260752558,-0.2337157019213152,0.04047685777191434,0.014207646605974178,0.94,False,False,True,True,False,False,-90.48487615583724
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_rsi85_15_plus_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_rsi85_15_plus_ema100_200,199,10551.132419857135,1.171953715358402,51.75879396984925,35.941295710978174,113,86,2666.400567999971,7884.731851857163,1.0731305988146376,1.3166622676943562,0.24353166887971867,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-1,3812.0303071275575,6739.102112729577,1.2024903895381285,-0.030536674179726386,57.49999999999999,-5.741206030150742,20.347332172614262,15.593963538363912,1.1835503683033415,-0.11041976948870391,1.2240272260752558,0.09263504161910041,0.04047685777191434,0.20305481110780432,0.995,False,True,True,True,False,False,-31.56358860412697
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_rsi90_10_plus_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_rsi90_10_plus_ema100_200,195,7462.25781199999,1.1194184905134155,48.717948717948715,45.49732229973172,110,85,657.5553999999738,6804.702412000016,1.018743482410505,1.248288096566694,0.229544614156189,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-5,3812.0303071275575,3650.2275048724323,1.2024903895381285,-0.08307189902471301,57.49999999999999,-8.782051282051277,20.347332172614262,25.14999012711746,1.1835503683033415,-0.16480688589283643,1.2240272260752558,0.024260870491438213,0.04047685777191434,0.18906775638427464,0.975,False,True,True,True,False,False,-58.73829777951928
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_no_signal_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_no_signal,62,-8635.445870714306,0.5001861134904583,40.32258064516129,87.39056765775206,40,22,-9431.813100000008,796.3672292857023,0.2699558696142281,1.1827447449775161,0.912788875363288,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-138,3812.0303071275575,-12447.476177841863,1.2024903895381285,-0.7023042760476702,57.49999999999999,-17.177419354838705,20.347332172614262,67.0432354851378,1.1835503683033415,-0.9135944986891134,1.2240272260752558,-0.04128248109773969,0.04047685777191434,0.8723120175913737,0.31,False,False,False,False,False,False,-234.21061510471193
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_rsi85_15_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_rsi85_15,200,19637.31401028573,1.3082038883106186,56.49999999999999,33.40631764024907,113,87,9177.000642999965,10460.313367285766,1.24544496555685,1.3973363012102034,0.15189133565335333,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,0,3812.0303071275575,15825.283703158171,1.2024903895381285,0.10571349877249014,57.49999999999999,-1.0,20.347332172614262,13.058985467634809,1.1835503683033415,0.06189459725350854,1.2240272260752558,0.17330907513494753,0.04047685777191434,0.11141447788143899,1.0,True,True,True,True,True,True,-1.9496269124912144
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_rsi90_10_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_rsi90_10,197,33317.234710857156,1.5070813019357265,55.32994923857868,21.50862961009735,112,85,10112.311272999968,23204.923437857185,1.2671686647546363,1.833090774851448,0.5659221100968117,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-3,3812.0303071275575,29505.2044037296,1.2024903895381285,0.30459091239759806,57.49999999999999,-2.170050761421315,20.347332172614262,1.1612974374830891,1.1835503683033415,0.08361829645129482,1.2240272260752558,0.6090635487761922,0.04047685777191434,0.5254452523248974,0.985,True,True,False,True,True,False,47.13279572202528
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_ema100_200,194,17277.74912742862,1.2735143271970812,54.123711340206185,28.640633978401276,111,83,4952.460268999993,12325.288858428627,1.1326208491673122,1.4772351347589299,0.34461428559161766,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15,200,-6,3812.0303071275575,13465.718820301061,1.2024903895381285,0.07102393765895276,57.49999999999999,-3.3762886597938078,20.347332172614262,8.293301805787014,1.1835503683033415,-0.05092951913602928,1.2240272260752558,0.25320790868367404,0.04047685777191434,0.3041374278197033,0.97,True,True,False,True,True,False,-2.101239581771755
