candidate_id,favorite_id,run_kind,adx,profile,trades,pnl,pf,wr,dd_abs,long_trades,short_trades,long_pnl,short_pnl,long_pf,short_pf,gap,high_mfe_high,high_mfe_low,signal_exit_winners,signal_exit_giveback_failures,sl_low_mfe,sl_bad,branch,setup
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_rsi85_15_plus_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_rsi85_15_plus_ema100_200,199,10551.132419857135,1.171953715358402,51.75879396984925,35.941295710978174,113,86,2666.400567999971,7884.731851857163,1.0731305988146376,1.3166622676943562,0.24353166887971867,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx40_runner_rsi90_10_plus_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,40.0,runner_rsi90_10_plus_ema100_200,195,7462.25781199999,1.1194184905134155,48.717948717948715,45.49732229973172,110,85,657.5553999999738,6804.702412000016,1.018743482410505,1.248288096566694,0.229544614156189,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_no_signal_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_no_signal,62,-8635.445870714306,0.5001861134904583,40.32258064516129,87.39056765775206,40,22,-9431.813100000008,796.3672292857023,0.2699558696142281,1.1827447449775161,0.912788875363288,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_rsi85_15_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_rsi85_15,200,19637.31401028573,1.3082038883106186,56.49999999999999,33.40631764024907,113,87,9177.000642999965,10460.313367285766,1.24544496555685,1.3973363012102034,0.15189133565335333,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_rsi90_10_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_rsi90_10,197,33317.234710857156,1.5070813019357265,55.32994923857868,21.50862961009735,112,85,10112.311272999968,23204.923437857185,1.2671686647546363,1.833090774851448,0.5659221100968117,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_ema100_200,194,17277.74912742862,1.2735143271970812,54.123711340206185,28.640633978401276,111,83,4952.460268999993,12325.288858428627,1.1326208491673122,1.4772351347589299,0.34461428559161766,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_rsi85_15_plus_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_rsi85_15_plus_ema100_200,200,14260.599983571472,1.2281729854372663,55.00000000000001,33.875612386429076,113,87,3669.3063879999922,10591.29359557148,1.0991324027482383,1.4155913567563543,0.31645895400811597,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_current_base_stability_1h_2p15_2p15_adx45_runner_rsi90_10_plus_ema100_200_fee04,current_base_stability_1h_2p15_2p15,managed,45.0,runner_rsi90_10_plus_ema100_200,197,18187.666925714333,1.2890164729213873,54.314720812182735,27.140471698468914,112,85,3686.1773979999925,14501.489527714339,1.0998318635673676,1.5576282026569375,0.45779633908956985,,,,,,,current_symmetric,base w11/r12/lb20 + 1h SL2.15/TP2.15
phase3b_high_sample_relaxed_1h_1p75_4p38_initial_control_fee04,high_sample_relaxed_1h_1p75_4p38,initial,,initial_control,327,15105.97809198852,1.3535255946327924,36.391437308868504,23.56215086856365,183,144,6439.542322136544,8666.435769851976,1.2916867025352272,1.4196292185158061,0.12794251598057893,99.0,39.0,,,70.0,208.0,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx40_runner_no_signal_fee04,high_sample_relaxed_1h_1p75_4p38,managed,40.0,runner_no_signal,18,-2538.504274999997,0.0,0.0,25.385042749999954,11,7,-1514.92955,-1023.5747249999972,0.0,0.0,0.0,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx40_runner_rsi85_15_fee04,high_sample_relaxed_1h_1p75_4p38,managed,40.0,runner_rsi85_15,339,35744.939587885754,1.277365350733683,44.24778761061947,59.95825068020753,191,148,19119.945126599952,16624.9944612858,1.2689917061897393,1.2876641478397468,0.018672441650007476,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx40_runner_rsi90_10_fee04,high_sample_relaxed_1h_1p75_4p38,managed,40.0,runner_rsi90_10,321,51490.21485288573,1.359820004044837,38.62928348909657,61.735018559332566,179,142,26711.587401599925,24778.627451285804,1.352153168639163,1.3684678223986049,0.016314653759441855,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx40_runner_ema100_200_fee04,high_sample_relaxed_1h_1p75_4p38,managed,40.0,runner_ema100_200,301,22593.192333542833,1.2005115692663453,37.87375415282392,102.8327362483316,168,133,9715.952402799949,12877.239930742884,1.157302961031255,1.252931872698899,0.09562891166764387,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx40_runner_rsi85_15_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_4p38,managed,40.0,runner_rsi85_15_plus_ema100_200,340,24881.983682885744,1.2060310213321772,42.35294117647059,67.65907480548141,191,149,9473.180376599974,15408.803306285772,1.1422418612571503,1.2844577557231007,0.1422158944659504,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx40_runner_rsi90_10_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_4p38,managed,40.0,runner_rsi90_10_plus_ema100_200,324,30340.19683788574,1.2533134791803933,40.123456790123456,93.06784547258371,180,144,11186.777846599967,19153.41899128577,1.1708852345744234,1.352670751452451,0.18178551687802758,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx45_runner_no_signal_fee04,high_sample_relaxed_1h_1p75_4p38,managed,45.0,runner_no_signal,19,-2357.5366409999965,0.07095794106751256,5.263157894736842,23.575366409999965,12,7,-1333.9619159999993,-1023.5747249999972,0.11892991445483345,0.0,0.11892991445483345,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx45_runner_rsi85_15_fee04,high_sample_relaxed_1h_1p75_4p38,managed,45.0,runner_rsi85_15,336,39532.43585714287,1.2887976619629713,41.07142857142857,39.84802507637259,189,147,22876.450948799946,16655.984908342925,1.29681478812794,1.2784670665461424,0.018347721581797538,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx45_runner_rsi90_10_fee04,high_sample_relaxed_1h_1p75_4p38,managed,45.0,runner_rsi90_10,322,39213.80782714288,1.2613422530140184,36.64596273291926,79.55003870890626,181,141,27074.24749879994,12139.560328342943,1.3463988973794758,1.168866388997447,0.17753250838202872,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx45_runner_ema100_200_fee04,high_sample_relaxed_1h_1p75_4p38,managed,45.0,runner_ema100_200,306,30899.69312280001,1.2502523420482317,37.58169934640523,81.39080412134241,171,135,10454.497624999975,20445.195497800036,1.1527701339731957,1.3714520438628754,0.21868190988967973,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx45_runner_rsi85_15_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_4p38,managed,45.0,runner_rsi85_15_plus_ema100_200,337,34147.8610121429,1.2646823206509672,40.652818991097924,36.62201425967434,189,148,16772.70592379999,17375.155088342915,1.2297027884090443,1.3102963995748609,0.08059361116581654,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_1p75_4p38_adx45_runner_rsi90_10_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_4p38,managed,45.0,runner_rsi90_10_plus_ema100_200,324,36010.60593714289,1.280076037664091,39.19753086419753,67.38763343735597,182,142,13106.94656379999,22903.659373342907,1.1818270020367565,1.4054485473137148,0.22362154527695832,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP4.38
phase3b_high_sample_relaxed_1h_2p0_6p0_initial_control_fee04,high_sample_relaxed_1h_2p0_6p0,initial,,initial_control,301,20234.53384251585,1.3045688840798049,32.22591362126246,26.920899470236527,168,133,11740.021626029673,8494.512216486177,1.3521653922209038,1.2566320115032326,0.09553338071767126,87.0,62.0,,,53.0,204.0,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx40_runner_no_signal_fee04,high_sample_relaxed_1h_2p0_6p0,managed,40.0,runner_no_signal,16,-2709.1917428571464,0.0,0.0,27.091917428571477,8,8,-1434.0038000000018,-1275.187942857145,0.0,0.0,0.0,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx40_runner_rsi85_15_fee04,high_sample_relaxed_1h_2p0_6p0,managed,40.0,runner_rsi85_15,334,31615.247251428562,1.2287542799734221,46.10778443113773,57.22630481617854,188,146,12353.44267999995,19261.804571428613,1.1568471700893457,1.3240266314909725,0.16717946140162687,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx40_runner_rsi90_10_fee04,high_sample_relaxed_1h_2p0_6p0,managed,40.0,runner_rsi90_10,313,51697.96913142851,1.3374412648914225,40.57507987220447,27.601901278730057,174,139,19065.02031999992,32632.948811428592,1.2257291135778061,1.4746880102148232,0.2489588966370171,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx40_runner_ema100_200_fee04,high_sample_relaxed_1h_2p0_6p0,managed,40.0,runner_ema100_200,293,13453.489411428502,1.1158209898180595,38.56655290102389,85.42263609302174,162,131,3417.324719999925,10036.164691428577,1.0540090614667743,1.1897753912326352,0.1357663297658609,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx40_runner_rsi85_15_plus_ema100_200_fee04,high_sample_relaxed_1h_2p0_6p0,managed,40.0,runner_rsi85_15_plus_ema100_200,335,24474.63655999999,1.195192295599009,43.582089552238806,60.510030718885844,188,147,5427.99967999996,19046.63688000003,1.0763898102827811,1.350568492388662,0.2741786821058809,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx40_runner_rsi90_10_plus_ema100_200_fee04,high_sample_relaxed_1h_2p0_6p0,managed,40.0,runner_rsi90_10_plus_ema100_200,319,26450.133959999966,1.2145670540197637,41.06583072100313,72.49879430769201,177,142,6209.563759999935,20240.57020000003,1.0911817461799942,1.3668686734854905,0.27568692730549627,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx45_runner_no_signal_fee04,high_sample_relaxed_1h_2p0_6p0,managed,45.0,runner_no_signal,16,-2709.1917428571464,0.0,0.0,27.091917428571477,8,8,-1434.0038000000018,-1275.187942857145,0.0,0.0,0.0,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx45_runner_rsi85_15_fee04,high_sample_relaxed_1h_2p0_6p0,managed,45.0,runner_rsi85_15,330,33337.24427428571,1.2230702897704693,42.42424242424242,48.75965032664712,185,145,9626.264999999956,23710.979274285753,1.1101076505972696,1.38230367577398,0.2721960251767104,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx45_runner_rsi90_10_fee04,high_sample_relaxed_1h_2p0_6p0,managed,45.0,runner_rsi90_10,310,53104.06289714281,1.3277171301720205,37.41935483870968,40.12693752279224,173,137,13465.26459999994,39638.798297142865,1.1555478615523467,1.5251863656221845,0.3696385040698378,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx45_runner_ema100_200_fee04,high_sample_relaxed_1h_2p0_6p0,managed,45.0,runner_ema100_200,292,21187.831411428542,1.1660333780729402,38.6986301369863,34.24206055810243,162,130,1851.500559999981,19336.330851428564,1.0260238520756242,1.3424445137450767,0.3164206616694525,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx45_runner_rsi85_15_plus_ema100_200_fee04,high_sample_relaxed_1h_2p0_6p0,managed,45.0,runner_rsi85_15_plus_ema100_200,331,31202.376291428594,1.2280853926599824,41.69184290030212,41.652027772109825,185,146,8810.020199999984,22392.35609142861,1.1097786218359615,1.3959836529925034,0.28620503115654183,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_2p0_6p0_adx45_runner_rsi90_10_plus_ema100_200_fee04,high_sample_relaxed_1h_2p0_6p0,managed,45.0,runner_rsi90_10_plus_ema100_200,313,49616.64133142857,1.375372576021717,40.57507987220447,26.680558279850164,175,138,6386.531599999985,43230.10973142858,1.0838297798508483,1.7720324536831853,0.688202673832337,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL2.0/TP6.0
phase3b_high_sample_relaxed_1h_1p75_6p12_initial_control_fee04,high_sample_relaxed_1h_1p75_6p12,initial,,initial_control,304,14508.315557515216,1.3039145457075956,28.947368421052634,26.31128643484899,171,133,7106.232215412239,7402.0833421029765,1.2883441263644213,1.3205312544546213,0.03218712809019997,79.0,62.0,,,60.0,216.0,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx40_runner_no_signal_fee04,high_sample_relaxed_1h_1p75_6p12,managed,40.0,runner_no_signal,18,-2538.504274999997,0.0,0.0,25.385042749999954,11,7,-1514.92955,-1023.5747249999972,0.0,0.0,0.0,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx40_runner_rsi85_15_fee04,high_sample_relaxed_1h_1p75_6p12,managed,40.0,runner_rsi85_15,335,32939.119345257204,1.2537664968051352,42.68656716417911,59.810812800511236,189,146,15238.762317399996,17700.35702785721,1.2094839701736728,1.3102244752906642,0.1007405051169914,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx40_runner_rsi90_10_fee04,high_sample_relaxed_1h_1p75_6p12,managed,40.0,runner_rsi90_10,317,46050.91541725717,1.3182532710636412,36.59305993690852,53.700454305061484,177,140,20184.42039939996,25866.495017857214,1.2581534744680645,1.3889038984290996,0.1307504239610351,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx40_runner_ema100_200_fee04,high_sample_relaxed_1h_1p75_6p12,managed,40.0,runner_ema100_200,295,16741.12751025712,1.150395209025593,36.610169491525426,111.6795745435073,164,131,3343.967172399961,13397.160337857158,1.0541011617225595,1.2706239647498072,0.2165228030272477,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx40_runner_rsi85_15_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_6p12,managed,40.0,runner_rsi85_15_plus_ema100_200,336,23693.702540257196,1.1975761564430953,41.07142857142857,67.49034132371487,189,147,6695.318562400011,16998.383977857186,1.0996920336404188,1.322171834592573,0.22247980095215425,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx40_runner_rsi90_10_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_6p12,managed,40.0,runner_rsi90_10_plus_ema100_200,321,26327.95003725717,1.2213789857327557,38.940809968847354,100.36150552242819,179,142,5584.950374399987,20742.999662857183,1.0845889293102862,1.3920990385225434,0.3075101092122572,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx45_runner_no_signal_fee04,high_sample_relaxed_1h_1p75_6p12,managed,45.0,runner_no_signal,18,-2538.504274999997,0.0,0.0,25.385042749999954,11,7,-1514.92955,-1023.5747249999972,0.0,0.0,0.0,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx45_runner_rsi85_15_fee04,high_sample_relaxed_1h_1p75_6p12,managed,45.0,runner_rsi85_15,330,30888.45272082862,1.2209120085755325,38.484848484848484,54.33730445512695,185,145,9326.69186159998,21561.760859228638,1.1160318635870419,1.362736198945226,0.24670433535818415,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx45_runner_rsi90_10_fee04,high_sample_relaxed_1h_1p75_6p12,managed,45.0,runner_rsi90_10,312,45844.88450082861,1.3012305579619385,33.01282051282051,92.26822992968758,174,138,13481.720516599962,32363.163984228646,1.1684440544389663,1.448521409651383,0.2800773552124167,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx45_runner_ema100_200_fee04,high_sample_relaxed_1h_1p75_6p12,managed,45.0,runner_ema100_200,295,20013.295040828587,1.1625680060874617,35.59322033898305,82.61728707779103,164,131,575.354141599994,19437.940899228593,1.008396703189943,1.3560989552756233,0.3477022520856803,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx45_runner_rsi85_15_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_6p12,managed,45.0,runner_rsi85_15_plus_ema100_200,331,28356.568865828645,1.2176173905276357,38.670694864048336,43.0657572214416,185,146,7284.983871600016,21071.58499422863,1.0972177459340025,1.3805596845258572,0.28334193859185475,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_high_sample_relaxed_1h_1p75_6p12_adx45_runner_rsi90_10_plus_ema100_200_fee04,high_sample_relaxed_1h_1p75_6p12,managed,45.0,runner_rsi90_10_plus_ema100_200,315,46297.131815828616,1.3619514129499941,37.46031746031746,70.47475985720799,176,139,4939.951536600014,41357.1802792286,1.0679586718101528,1.7489627932904939,0.6810041214803411,,,,,,,high_sample_relaxed,base w9/r10/lb20 + 1h SL1.75/TP6.12
phase3b_oneh_symmetric_1h_2p0_6p0_initial_control_fee04,oneh_symmetric_1h_2p0_6p0,initial,,initial_control,157,27509.409741463573,1.7029545280757132,38.853503184713375,19.87281940555731,106,51,18186.569680843844,9322.840060619725,1.737700484678206,1.6438012799221655,0.09389920475604052,55.0,25.0,,,27.0,96.0,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx40_runner_no_signal_fee04,oneh_symmetric_1h_2p0_6p0,managed,40.0,runner_no_signal,1,-175.4367999999996,0.0,0.0,1.754367999999995,1,0,-175.4367999999996,0.0,0.0,,0.0,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx40_runner_rsi85_15_fee04,oneh_symmetric_1h_2p0_6p0,managed,40.0,runner_rsi85_15,161,18459.045062857145,1.2608773484840312,45.3416149068323,50.09330517806063,109,52,16798.127919999995,1660.9171428571517,1.3460264706116623,1.0747764326018818,0.2712500380097804,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx40_runner_rsi90_10_fee04,oneh_symmetric_1h_2p0_6p0,managed,40.0,runner_rsi90_10,153,31514.492582857136,1.4412703993404816,41.830065359477125,29.8323087033194,102,51,19900.72324,11613.769342857137,1.4154761940074605,1.493802525481469,0.07832633147400858,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx40_runner_ema100_200_fee04,oneh_symmetric_1h_2p0_6p0,managed,40.0,runner_ema100_200,148,16382.322519999987,1.2808351607337443,41.21621621621622,43.464782910879805,99,49,14777.76747999998,1604.5550400000068,1.3920915959822837,1.077722295117512,0.31436930086477166,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx40_runner_rsi85_15_plus_ema100_200_fee04,oneh_symmetric_1h_2p0_6p0,managed,40.0,runner_rsi85_15_plus_ema100_200,161,16905.637885714284,1.2689413167336705,45.3416149068323,52.30568105157267,109,52,15387.84939999999,1517.7884857142956,1.364912704727481,1.0733536833770305,0.2915590213504504,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx40_runner_rsi90_10_plus_ema100_200_fee04,oneh_symmetric_1h_2p0_6p0,managed,40.0,runner_rsi90_10_plus_ema100_200,156,15832.650205714288,1.254940802891051,43.58974358974359,51.036623726683985,105,51,7463.549639999987,8369.1005657143,1.1816400082010055,1.3982734726171933,0.2166334644161878,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx45_runner_no_signal_fee04,oneh_symmetric_1h_2p0_6p0,managed,45.0,runner_no_signal,1,-175.4367999999996,0.0,0.0,1.754367999999995,1,0,-175.4367999999996,0.0,0.0,,0.0,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx45_runner_rsi85_15_fee04,oneh_symmetric_1h_2p0_6p0,managed,45.0,runner_rsi85_15,159,17635.013434285713,1.2337985169224603,42.76729559748428,52.2761471495792,107,52,16794.710119999978,840.303314285734,1.3273572371188864,1.034832192756997,0.2925250443618894,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx45_runner_rsi90_10_fee04,oneh_symmetric_1h_2p0_6p0,managed,45.0,runner_rsi90_10,154,41790.58508571426,1.558506194343642,40.25974025974026,34.34634381124767,103,51,17660.38259999997,24130.202485714286,1.3546557349147974,1.964059084671991,0.6094033497571936,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx45_runner_ema100_200_fee04,oneh_symmetric_1h_2p0_6p0,managed,45.0,runner_ema100_200,151,12207.763754285712,1.185494658871583,41.05960264900662,46.59429242630433,102,49,8107.26787999999,4100.495874285722,1.1809521362599744,1.1951821572037908,0.014230020943816424,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx45_runner_rsi85_15_plus_ema100_200_fee04,oneh_symmetric_1h_2p0_6p0,managed,45.0,runner_rsi85_15_plus_ema100_200,159,18130.00784000001,1.2629499064354444,44.0251572327044,52.23825020323161,107,52,15674.10139999999,2455.90644000002,1.3294869717889346,1.1148838945306672,0.21460307725826744,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_symmetric_1h_2p0_6p0_adx45_runner_rsi90_10_plus_ema100_200_fee04,oneh_symmetric_1h_2p0_6p0,managed,45.0,runner_rsi90_10_plus_ema100_200,156,32844.91224000001,1.481581852049677,42.94871794871795,41.1063107650655,105,51,9655.943239999993,23188.969000000023,1.2062140875713787,2.084747784150478,0.8785336965790993,,,,,,,oneh_width_balanced,1h w1.9/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_initial_control_fee04,oneh_perf_sym_1h_2p0_6p0,initial,,initial_control,153,28306.67416694932,1.7416329363084937,39.21568627450981,19.87281940555731,104,49,19436.766786337725,8869.907380611596,1.796749080517693,1.6440094260431104,0.1527396544745827,54.0,25.0,,,27.0,93.0,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx40_runner_no_signal_fee04,oneh_perf_sym_1h_2p0_6p0,managed,40.0,runner_no_signal,1,-175.4367999999996,0.0,0.0,1.754367999999995,1,0,-175.4367999999996,0.0,0.0,,0.0,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx40_runner_rsi85_15_fee04,oneh_perf_sym_1h_2p0_6p0,managed,40.0,runner_rsi85_15,157,20406.399394285712,1.3042218983947478,45.22292993630573,42.55536490818713,107,50,18342.92643999999,2063.4729542857244,1.391050325682761,1.1023013540571522,0.28874897162560886,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx40_runner_rsi90_10_fee04,oneh_perf_sym_1h_2p0_6p0,managed,40.0,runner_rsi90_10,149,34596.60063428571,1.5107456543673465,41.61073825503356,25.475935471668166,100,49,21445.521759999992,13151.078874285713,1.463590552590852,1.6123098377901925,0.14871928519934063,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx40_runner_ema100_200_fee04,oneh_perf_sym_1h_2p0_6p0,managed,40.0,runner_ema100_200,144,17721.875771428546,1.3209821499040817,41.66666666666667,43.464782910879805,97,47,15859.422759999972,1862.4530114285735,1.4332237619388786,1.100113143737927,0.33311061820095156,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
phase3b_oneh_perf_sym_1h_2p0_6p0_adx40_runner_rsi85_15_plus_ema100_200_fee04,oneh_perf_sym_1h_2p0_6p0,managed,40.0,runner_rsi85_15_plus_ema100_200,157,18389.84897714285,1.3078465871974299,45.85987261146497,42.25329707003544,107,50,16469.50467999998,1920.3442971428683,1.4008454293178643,1.1029667771097948,0.2978786522080694,,,,,,,oneh_width_balanced,1h w2.2/r2.75/lb35 + 1h SL2.0/TP6.0
