candidate_id,setup_label,group,width_atr_timeframe,rail,current_width,recent_width,recent_delta,width_lookback,trades,pnl,profit_factor,win_rate_pct,sharpe,max_drawdown_pct,long_trades,long_pnl,long_profit_factor,long_win_rate_pct,short_trades,short_pnl,short_profit_factor,short_win_rate_pct,pf_symmetry_gap,min_side_pf,both_sides_pf_gt_1,main_acceptance,fees_paid,stop_loss_after_bad_context,stop_loss_after_low_mfe,high_mfe_high_capture_count,high_mfe_low_capture_count,bounce_score
phase2d_broad_1h_semantic_primary_215_w1p75_r2p5_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w1.75/r2.5/lb50,broad_1h_width_main,1h,2.15,1.75,2.5,0.75,50,259,1440.7343462771896,1.0438843557480793,54.054054054054056,0.2146078037642193,-32.1362980679894,162,-835.8004226320797,0.9579239703203173,53.086419753086425,97,2276.5347689092696,1.1755745814029315,55.670103092783506,0.2176506110826142,0.9579239703203173,False,False,2674.2945261397076,119,44,68,11,0.0
phase2d_broad_1h_semantic_upper_235_w2p5_r3p25_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.5/r3.25/lb20,broad_1h_width_main,1h,2.35,2.5,3.25,0.75,20,62,244.16266816478102,1.0435782287195643,56.451612903225815,0.09040624958418231,-13.992716048799359,43,238.2953806822607,1.0569379223638489,60.46511627906976,19,5.867287482520325,1.0041386536917418,47.368421052631575,0.05279926867210705,1.0041386536917418,True,False,502.225391504597,27,9,15,3,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3p25_lb20_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3.25/lb20,broad_1h_width_main,1h,2.35,2.75,3.25,0.5,20,62,244.16266816478102,1.0435782287195643,56.451612903225815,0.09040624958418231,-13.992716048799359,43,238.2953806822607,1.0569379223638489,60.46511627906976,19,5.867287482520325,1.0041386536917418,47.368421052631575,0.05279926867210705,1.0041386536917418,True,False,502.225391504597,27,9,15,3,0.0
phase2d_broad_1h_semantic_upper_235_w2_r2p25_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2/r2.25/lb10,broad_1h_width_main,1h,2.35,2.0,2.25,0.25,10,300,1514.509227810194,1.0403179586758053,55.00000000000001,0.21691922305412678,-27.04799860217919,196,2054.8651406544736,1.0923936583990896,56.63265306122449,104,-540.3559128442794,0.9647374913277578,51.92307692307693,0.12765616707133187,0.9647374913277578,False,False,2916.83471395236,135,43,86,13,0.0
phase2d_broad_1h_semantic_upper_235_w2p75_r3p25_lb50_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w2.75/r3.25/lb50,broad_1h_width_main,1h,2.35,2.75,3.25,0.5,50,74,270.41979559423936,1.0402672795443677,55.4054054054054,0.09407122445201264,-17.80176367932245,50,133.15476278785906,1.027557636774259,57.99999999999999,24,137.2650328063803,1.0728677026917022,50.0,0.04531006591744324,1.027557636774259,True,False,584.0866760033883,33,10,20,4,0.0
phase2d_broad_1h_semantic_primary_215_w2p75_r3_lb10_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.75/r3/lb10,broad_1h_width_main,1h,2.15,2.75,3.0,0.25,10,78,257.94064354314435,1.0388459377219208,53.84615384615385,0.09354871341417194,-16.63128096327512,54,-442.1519471298838,0.915316400297511,53.70370370370371,24,700.0925906730282,1.4934155127889484,54.166666666666664,0.5780991124914373,0.915316400297511,False,False,655.8299656806961,36,14,16,2,0.0
phase2d_broad_1h_semantic_primary_215_w1p75_r2p5_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w1.75/r2.5/lb20,broad_1h_width_main,1h,2.15,1.75,2.5,0.75,20,222,970.307952846854,1.0375254599854693,55.4054054054054,0.17637920498749193,-25.66620827585964,144,1511.0788159066965,1.0988390401559487,56.25,78,-540.7708630598426,0.9488344601648289,53.84615384615385,0.15000457999111982,0.9488344601648289,False,False,2149.1050564490592,99,40,56,9,0.0
phase2d_broad_1h_semantic_primary_215_w2_r2p5_lb20_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2/r2.5/lb20,broad_1h_width_main,1h,2.15,2.0,2.5,0.5,20,222,970.307952846854,1.0375254599854693,55.4054054054054,0.17637920498749193,-25.66620827585964,144,1511.0788159066965,1.0988390401559487,56.25,78,-540.7708630598426,0.9488344601648289,53.84615384615385,0.15000457999111982,0.9488344601648289,False,False,2149.1050564490592,99,40,56,9,0.0
phase2d_broad_1h_semantic_primary_215_w2p75_r3p25_lb50_sym_1hatr_sl2p15_tp2p15_fee04,1h 2.15 w2.75/r3.25/lb50,broad_1h_width_main,1h,2.15,2.75,3.25,0.5,50,74,222.23647449252536,1.0350775799213505,56.75675675675676,0.08548596691351336,-13.936369846402064,50,-19.635660800536762,0.9957621380771325,57.99999999999999,24,241.87213529306212,1.142095359552708,54.166666666666664,0.14633322147557537,0.9957621380771325,False,False,599.1191924962569,32,10,16,3,0.0
phase2d_broad_1h_semantic_upper_235_w3_r3p5_lb10_sym_1hatr_sl2p35_tp2p35_fee04,1h 2.35 w3/r3.5/lb10,broad_1h_width_main,1h,2.35,3.0,3.5,0.5,10,39,109.25768944504276,1.033215882518161,56.41025641025641,0.06078261020219484,-12.644367594257389,28,320.3555426403089,1.1309781536481716,60.71428571428571,11,-211.09785319526614,0.7497211534549887,45.45454545454545,0.38125700019318287,0.7497211534549887,False,False,318.13877167909624,17,6,9,1,0.0
